YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201902,134119,803089,3,.79,"WSW","WELLS STORE",37.9257,-87.4134,3755542,8724804
201902,134119,803089,4,3.54,"SSE","WHITE CITY",37.9015,-87.5592,3754090,8733552
201902,134119,803089,5,2.7,"E","ALZEY",37.8687,-87.7705,3752122,8746230
201902,134119,803089,6,.3,"NW","SMITH MILLS",37.8025,-87.7745,3748150,8746470
201902,134119,803094,1,.98,"N","LIVERMORE",37.4941,-87.1277,3729646,877662
201902,134119,803094,2,.46,"E","ISLAND",37.4494,-87.1416,3726964,878496
201902,134119,803094,3,1.09,"SSW","RUMSEY",37.5045,-87.2741,3730270,8716446
201902,134119,803094,4,2,"N","CALHOUN",37.559,-87.27,3733540,8716200
201902,134119,803096,1,2.14,"SSW","PARADISE",37.2397,-86.9879,3714382,8659274
201902,134119,803096,2,0,"N","PARADISE",37.27,-86.98,3716200,8658800
201902,134119,803096,3,1.49,"E","MARTWICK",37.331,-86.9928,3719860,8659568
201902,134119,803096,4,3.93,"ENE","MOORMAN",37.3991,-87.0827,3723946,874962
201902,134119,803096,5,1.08,"NW","MOORMAN",37.3903,-87.1647,3723418,879882
201902,134119,803096,6,.31,"NNW","SOUTH CARROLLTON",37.3343,-87.1517,3720058,879102
201902,134119,803105,1,0,"N","WICKLIFFE",36.97,-89.08,3658200,894800
201902,134119,803105,2,1.2,"WSW","WICKLIFFE",36.9613,-89.0989,3657678,895934
201902,134119,803105,3,2.96,"SSW","WICKLIFFE",36.93,-89.0995,3655800,895970
201902,134119,803105,4,2.18,"S","WICKLIFFE",36.9386,-89.0782,3656316,894692
201902,134119,803112,1,2.48,"SSW","BERKELEY",36.7659,-89.1141,3645954,896846
201902,134119,803112,2,3.06,"SE","LAKETON",36.8354,-89.1355,3650124,898130
201902,134119,803112,3,2.61,"WSW","WINNFORD",36.9022,-89.1117,3654132,896702
201902,134119,803112,4,2.09,"NW","WINNFORD",36.9385,-89.0999,3656310,895994
201902,134119,803112,5,1.05,"NE","WINNFORD",36.9308,-89.0567,3655848,893402
201902,134119,803112,6,1.85,"S","WINNFORD",36.8936,-89.065,3653616,893900
201902,134119,803113,1,0,"N","COLUMBUS",36.77,-89.1,3646200,896000
201902,134119,803113,2,5.87,"SW","HAILWELL",36.626,-89.1817,3637560,8910902
201902,134119,803113,3,.93,"W","MOSCOW",36.6211,-89.0468,3637266,892808
201902,134119,803113,4,2.94,"E","SOUTH COLUMBUS",36.7574,-89.0476,3645444,892856
201902,134119,803116,1,0,"N","HICKMAN",36.57,-89.18,3634200,8910800
201902,134119,803116,2,2.67,"NNW","SASSAFRAS RIDGE",36.5879,-89.34,3635274,8920400
201902,134119,803116,3,3.52,"WNW","TYLER",36.5108,-89.4119,3630648,8924714
201902,134119,803116,4,.76,"ENE","LEDFORD",36.5323,-89.2867,3631938,8917202
201902,134123,803144,1,0,"N","JOPPA",37.2,-88.85,3712000,8851000
201902,134123,803144,2,1,"S","METROPOLIS",37.1355,-88.73,378130,8843800
201902,134123,803144,3,2,"S","UNIONVILLE",37.0911,-88.55,375466,8833000
201902,134123,803144,4,0,"S","UNIONVILLE",37.12,-88.55,377200,8833000
201902,133572,799738,2,1.73,"WNW","DONLEY",33.5408,-90.0571,3332448,903426
201902,133572,799738,3,2.54,"WNW","DONLEY",33.5414,-90.072,3332484,904320
201902,133572,799738,4,2.23,"S","TEOC",33.5479,-90.0743,3332874,904458
201902,133572,799739,1,.9,"NE","KALEM",32.36,-89.59,3221600,8935400
201902,133572,799739,2,.7,"ENE","KALEM",32.3551,-89.5896,3221306,8935376
201902,133572,799739,3,.36,"ENE","KALEM",32.3511,-89.594,3221066,8935640
201902,133572,799739,4,.44,"N","KALEM",32.3564,-89.599,3221384,8935940
201902,133572,800376,1,.88,"E","CROSS ROADS",32.2503,-89.7549,3215018,8945294
201902,133572,800376,2,2.58,"E","JOHNS",32.1313,-89.786,327878,8947160
201902,133572,800376,3,1.74,"SSE","JOHNS",32.1063,-89.8199,326378,8949194
201902,133572,800376,4,1.98,"SSW","JOHNS",32.1061,-89.8487,326366,8950922
201902,133572,800376,5,.48,"N","SHILOH",32.2369,-89.8305,3214214,8949830
201902,133572,800379,1,4.47,"SW","JOHNS",32.09,-89.89,325400,8953400
201902,133572,800379,2,4.96,"E","PINEY WOODS",32.0739,-89.8954,324434,8953724
201902,133572,800379,3,4.7,"SW","JOHNS",32.0764,-89.8796,324584,8952776
201902,133572,800379,4,3.83,"SW","JOHNS",32.0942,-89.8799,325652,8952794
201902,133572,804257,1,.5,"NW","ELLIOTT",33.6856,-89.7556,3341136,8945336
201902,133572,804257,2,1.07,"S","GLENWILD",33.6847,-89.7726,3341082,8946356
201902,133572,804257,3,1.12,"W","ELLIOTT",33.681,-89.7694,3340860,8946164
201902,133572,804257,4,.24,"NW","ELLIOTT",33.6823,-89.7531,3340938,8945186
201902,133572,804276,1,1.95,"NE","PINOLA",31.8928,-89.9503,3153568,8957018
201902,133572,804276,2,2.03,"ENE","PINOLA",31.876,-89.9361,3152560,8956166
201902,133572,804276,3,1.54,"SSW","MENDENHALL",31.9309,-89.8934,3155854,8953604
201902,133572,804276,4,1.99,"SSW","D LO",31.9543,-89.9154,3157258,8954924
201902,133572,804277,1,2.58,"E","JOHNS",32.1313,-89.786,327878,8947160
201902,133572,804277,2,.76,"ENE","MAYTON",32.1046,-89.7382,326276,8944292
201902,133572,804277,3,3.31,"SE","PUCKETT",32.0511,-89.7348,323066,8944088
201902,133572,804277,4,1.6,"SE","PUCKETT",32.0611,-89.7643,323666,8945858
201902,133572,804277,5,1.27,"WSW","PUCKETT",32.0704,-89.7985,324224,8947910
201902,133572,804278,1,1.25,"SE","D LO",31.9687,-89.8832,3158122,8952992
201902,133745,801928,2,0,"N","BIEHLE",37.6,-89.85,3736000,8951000
201902,133745,801928,3,.73,"S","ALTENBURG",37.6195,-89.5789,3737170,8934734
201902,133745,801928,4,1.1,"SSE","APPLETON",37.5859,-89.7105,3735154,8942630
201902,133745,802914,1,2.67,"WSW","LODI",37.2342,-90.4943,3714052,9029658
201902,133745,802914,2,2.05,"E","SILVA",37.1741,-90.4831,3710446,9028986
201902,133745,802914,3,.55,"ENE","SILVA",37.172,-90.5104,3710320,9030624
201902,133745,802914,4,3.99,"WSW","LODI",37.236,-90.5204,3714160,9031224
201902,133748,801079,1,2.05,"SE","TORTILLA FLAT",33.5108,-111.3529,3330648,11121174
201902,133748,801079,2,3.2,"WSW","TORTILLA FLAT",33.5134,-111.4318,3330804,11125908
201902,133748,801079,3,2.14,"WNW","TORTILLA FLAT",33.5465,-111.4114,3332790,11124684
201902,133748,801079,4,1.92,"NE","TORTILLA FLAT",33.5456,-111.3524,3332736,11121144
201902,133764,800425,1,.77,"E","LARKSPUR",37.9299,-122.5159,3755794,12230954
201902,133764,800425,2,.78,"E","LARKSPUR",37.9298,-122.5157,3755788,12230942
201902,133764,800425,3,.77,"E","LARKSPUR",37.9296,-122.5159,3755776,12230954
201902,133764,800425,4,.76,"E","LARKSPUR",37.9297,-122.5161,3755782,12230966
201902,133764,800426,1,2.56,"ENE","SAN FRANCISCO",37.7692,-122.41,3746152,12224600
201902,133764,800426,2,2.55,"ENE","SAN FRANCISCO",37.7691,-122.4101,3746146,12224606
201902,133764,800426,3,2.56,"ENE","SAN FRANCISCO",37.7691,-122.4099,3746146,12224594
201902,133764,800426,4,2.56,"ENE","SAN FRANCISCO",37.7692,-122.4099,3746152,12224594
201902,133764,800427,1,1.41,"S","LOS ALTOS",37.3597,-122.1197,3721582,1227182
201902,133764,800427,2,1.42,"S","LOS ALTOS",37.3595,-122.1196,3721570,1227176
201902,133764,800427,3,1.42,"S","LOS ALTOS",37.3595,-122.1198,3721570,1227188
201902,133764,800427,4,1.41,"S","LOS ALTOS",37.3597,-122.1198,3721582,1227188
201902,133764,800428,1,1.65,"W","CAMP MC CALLUM",36.649,-121.5798,3638940,12134788
201902,133764,800428,2,1.67,"W","CAMP MC CALLUM",36.6488,-121.58,3638928,12134800
201902,133764,800428,3,1.68,"W","CAMP MC CALLUM",36.6491,-121.5803,3638946,12134818
201902,133764,800428,4,1.66,"W","CAMP MC CALLUM",36.6491,-121.58,3638946,12134800
201902,133745,801926,2,2,"N","VAN BUREN",37.029,-91.02,371740,911200
201902,133745,801926,3,2,"W","VAN BUREN",37,-91.0562,3700,913372
201902,133745,801926,4,2,"S","VAN BUREN",36.9711,-91.02,3658266,911200
201902,133745,801928,1,.94,"S","BIEHLE",37.5865,-89.848,3735190,8950880
201902,133764,800429,1,1.8,"SSE","WEST NAPA",38.2577,-122.3027,3815462,12218162
201902,133764,800429,2,1.82,"SSE","WEST NAPA",38.2575,-122.3024,3815450,12218144
201902,133764,800429,3,1.81,"SSE","WEST NAPA",38.2575,-122.3031,3815450,12218186
201902,133764,800429,4,1.8,"SSE","WEST NAPA",38.2577,-122.3029,3815462,12218174
201902,133764,800430,1,4.72,"SSE","MONTEREY PNSLA ARPT",36.5197,-121.8098,3631182,12148588
201902,133764,800430,2,4.73,"SSE","MONTEREY PNSLA ARPT",36.5197,-121.8096,3631182,12148576
201902,133764,800430,3,4.74,"SSE","MONTEREY PNSLA ARPT",36.5196,-121.8097,3631176,12148582
201902,133764,800430,4,4.73,"SSE","MONTEREY PNSLA ARPT",36.5197,-121.8098,3631182,12148588
201902,133764,800431,1,1.67,"ESE","SUNOL",37.5936,-121.8706,3735616,12152236
201902,133764,800431,2,1.71,"ESE","SUNOL",37.5928,-121.8702,3735568,12152212
201902,133764,800431,3,1.68,"ESE","SUNOL",37.5927,-121.8707,3735562,12152242
201902,133764,800431,4,1.66,"ESE","SUNOL",37.5933,-121.871,3735598,12152260
201902,133764,800432,1,.92,"SE","CARMEL",36.5395,-121.91,3632370,12154600
201902,133764,800432,2,.9,"SE","CARMEL",36.5396,-121.9103,3632376,12154618
201902,133764,800432,3,.91,"SE","CARMEL",36.5394,-121.9105,3632364,12154630
201902,133764,800432,4,.92,"SE","CARMEL",36.5393,-121.9102,3632358,12154612
201902,133764,800434,1,2.08,"NW","CARMEL VLY",36.5016,-121.7562,3630096,12145372
201902,133764,800434,2,2.04,"NW","CARMEL VLY",36.5009,-121.756,3630054,12145360
201902,133764,800434,3,2.05,"NW","CARMEL VLY",36.5007,-121.7565,3630042,12145390
201902,133764,800434,4,2.08,"NW","CARMEL VLY",36.5012,-121.7566,3630072,12145396
201902,133764,800435,1,1.52,"WNW","REDWOOD ESTATES",37.1585,-122.0054,379510,122324
201902,133764,800435,2,1.49,"WNW","REDWOOD ESTATES",37.1582,-122.0051,379492,122306
201902,133764,800435,3,1.52,"WNW","REDWOOD ESTATES",37.1582,-122.0057,379492,122342
201902,133764,800435,4,1.53,"WNW","REDWOOD ESTATES",37.1584,-122.0057,379504,122342
201902,133764,800436,1,3.57,"SE","JIMTOWN",38.6387,-122.7674,3838322,12246044
201902,133764,800436,2,3.59,"SE","JIMTOWN",38.6384,-122.7672,3838304,12246032
201902,133764,800436,3,3.57,"SE","JIMTOWN",38.6384,-122.7677,3838304,12246062
201902,133764,800436,4,3.56,"SE","JIMTOWN",38.6386,-122.7677,3838316,12246062
201902,133785,800644,1,4.52,"ESE","BREMEN",33.95,-86.9,3357000,8654000
201902,133785,800645,1,2.15,"SSE","SPRING VLY",34.62,-87.62,3437200,8737200
201902,133785,800646,1,5.33,"ENE","ARKADELPHIA",33.9373,-86.8887,3356238,8653322
201902,133785,800647,1,6.34,"E","BREMEN",33.99,-86.86,3359400,8651600
201902,133785,800648,1,1.8,"NE","BREMEN",34,-86.95,3400,8657000
201902,133785,800649,1,2.64,"NNE","MADISON",34.7339,-86.7486,3444034,8644916
201902,133791,800676,1,.85,"SE","ROSEBURG",43.21,-123.34,4312600,12320400
201902,133791,800676,2,.5,"E","ROSEBURG",43.22,-123.34,4313200,12320400
201902,133791,800676,3,1.38,"N","DIXONVILLE",43.22,-123.25,4313200,12315000
201902,133791,800676,4,4.09,"E","DIXONVILLE",43.21,-123.17,4312600,12310200
201902,133791,800676,5,.5,"E","DIXONVILLE",43.2,-123.24,4312000,12314400
201902,133792,800679,1,6.74,"ENE","MARIAL",42.74,-123.75,4244400,12345000
201902,133792,800679,2,7.75,"SSE","MARIAL",42.61,-123.85,4236600,12351000
201902,133792,800679,3,3.45,"S","GOLD BEACH MUNI ARPT",42.37,-124.42,4222200,12425200
201902,133792,800679,4,2.07,"N","WEDDERBURN",42.46,-124.42,4227600,12425200
201902,133792,800679,5,1.71,"NW","MARIAL",42.74,-123.9,4244400,12354000
201902,133793,800687,1,2.02,"W","MYRTLE PT",43.07,-124.17,434200,12410200
201902,133793,800687,2,.86,"NW","MYRTLE PT",43.08,-124.14,434800,1248400
201902,133793,800687,3,3.54,"E","BROADBENT",43.02,-124.08,431200,1244800
201902,133793,800687,4,.51,"E","POWERS STATE ARPT",42.87,-124.06,4252200,1243600
201902,133793,800687,5,2.62,"WNW","BYERTE",42.93,-124.17,4255800,12410200
201902,133794,800684,1,3.79,"ENE","NORWAY",43.12,-124.08,437200,1244800
201902,133794,800684,2,2.13,"SSE","DORA",43.14,-123.97,438400,12358200
201902,133794,800684,3,3.53,"E","MYRTLE PT",43.07,-124.06,434200,1243600
201902,133794,800684,4,.86,"SE","MYRTLE PT",43.06,-124.12,433600,1247200
201902,133794,800684,5,.86,"NW","MYRTLE PT",43.08,-124.14,434800,1248400
201902,133795,800690,1,.86,"NW","BULLARDS",43.16,-124.41,439600,12424600
201902,133795,800690,2,.5,"E","COALEDO",43.23,-124.22,4313800,12413200
201902,133795,800690,3,1.51,"E","NORWAY",43.1,-124.12,436000,1247200
201902,133795,800690,4,1.51,"W","MYRTLE PT",43.07,-124.16,434200,1249600
201902,133795,800690,5,0,"N","BANDON",43.12,-124.42,437200,12425200
201902,133800,800698,1,1.38,"S","MONSANTO",38,-122.07,3800,1224200
201902,133800,800698,2,1.39,"S","MONSANTO",37.9999,-122.0698,3759994,1224188
201902,133800,800698,3,1.4,"S","MONSANTO",37.9998,-122.07,3759988,1224200
201902,133800,800698,4,1.39,"S","MONSANTO",37.9999,-122.0701,3759994,1224206
201902,133800,800700,1,3.38,"WSW","BELLS STATION",37.003,-121.3712,37180,12122272
201902,133800,800700,2,3.38,"SW","BELLS STATION",37.0025,-121.3706,37150,12122236
201902,133800,800700,3,3.4,"SW","BELLS STATION",37.0024,-121.371,37144,12122260
201902,133800,800700,4,3.41,"WSW","BELLS STATION",37.0027,-121.3714,37162,12122284
201902,133800,800703,1,0,"N","PEBBLE BEACH",36.57,-121.95,3634200,12157000
201902,133801,800707,1,2.56,"ENE","SAN FRANCISCO",37.7695,-122.4102,3746170,12224612
201902,133801,800707,2,2.54,"ENE","SAN FRANCISCO",37.7694,-122.4105,3746164,12224630
201902,133801,800707,3,2.55,"ENE","SAN FRANCISCO",37.7693,-122.4102,3746158,12224612
201902,133801,800707,4,2.56,"ENE","SAN FRANCISCO",37.7695,-122.4101,3746170,12224606
201902,133801,800708,1,2.02,"W","PIEDMONT",37.8198,-122.2671,3749188,12216026
201902,133801,800708,2,2.01,"W","PIEDMONT",37.8197,-122.2669,3749182,12216014
201902,133801,800708,3,2.02,"W","PIEDMONT",37.8195,-122.267,3749170,12216020
201902,133801,800708,4,2.03,"W","PIEDMONT",37.8196,-122.2671,3749176,12216026
201902,133801,800709,1,1.31,"S","DOUGHERTY",37.7013,-121.9233,3742078,12155398
201902,133801,800709,2,1.31,"S","DOUGHERTY",37.7012,-121.9229,3742072,12155374
201901,134150,804119,4,3.11,"NW","BLADON SPGS",31.7635,-88.2353,3145810,8814118
201901,134150,804120,1,0,"N","RURAL",31.87,-87.73,3152200,8743800
201901,134150,804120,2,1.47,"WNW","RURAL",31.8797,-87.7523,3152782,8745138
201901,134150,804120,3,1.35,"W","RURAL",31.8666,-87.7526,3151996,8745156
201901,134150,804120,4,.43,"SW","RURAL",31.8654,-87.735,3151924,8744100
201901,134184,803595,1,1.18,"NW","DANVILLE",35.0615,-93.3954,353690,9323724
201901,134184,803595,2,.93,"NW","DANVILLE",35.0581,-93.3932,353486,9323592
201901,134184,803595,3,1.15,"WNW","DANVILLE",35.0558,-93.399,353348,9323940
201901,134184,803595,4,1.36,"WNW","DANVILLE",35.0596,-93.4011,353576,9324066
201901,134184,803599,1,1.15,"NW","DANVILLE",35.0618,-93.3943,353708,9323658
201901,134184,803599,2,.88,"NW","DANVILLE",35.0591,-93.391,353546,9323460
201901,134184,803599,3,1.15,"WNW","DANVILLE",35.0555,-93.3992,353330,9323952
201901,134184,803599,4,1.35,"WNW","DANVILLE",35.058,-93.4018,353480,9324108
201901,134184,803607,1,1.2,"NNW","CAMDEN",33.5964,-92.8368,3335784,9250208
201901,134184,803607,2,1.31,"S","WARNER",33.6113,-92.8039,3336678,9248234
201901,134184,803607,3,2.35,"WSW","LAKESIDE",33.5692,-92.7687,3334152,9246122
201901,134184,803607,4,1.28,"NE","COLLENDALE",33.5634,-92.8146,3333804,9248876
201901,134184,803609,1,1.25,"NE","ARKADELPHIA",34.1306,-93.0523,347836,933138
201901,134184,803609,2,2,"ENE","ARKADELPHIA",34.1327,-93.0387,347962,932322
201901,134184,803609,3,2.2,"NW","TUPELO",34.1041,-93.0253,346246,931518
201901,134184,803609,4,1.32,"E","ARKADELPHIA MUNI ARP",34.1025,-93.0472,346150,932832
201901,134184,803614,1,2.13,"WSW","HOUSTON",35.0185,-92.735,351110,9244100
201901,134184,803614,2,1.46,"WSW","HOUSTON",35.0194,-92.7222,351164,9243332
201901,134184,803614,3,2.06,"SSW","HOUSTON",35.0043,-92.7185,35258,9243110
201901,134184,803614,4,2.7,"SW","HOUSTON",35.004,-92.7356,35240,9244136
201901,134184,803616,1,.84,"WSW","RIVERSIDE",35.2766,-91.2443,3516596,9114658
201901,134184,803616,2,.2,"SSW","RIVERSIDE",35.2775,-91.2317,3516650,9113902
201901,134184,803616,3,1.03,"S","RIVERSIDE",35.2654,-91.233,3515924,9113980
201901,134184,803616,4,.78,"NNE","CAVELL",35.2611,-91.2472,3515666,9114832
201901,134184,803619,1,2.95,"WNW","AUGUSTA",35.2943,-91.4192,3517658,9125152
201901,134184,803619,2,1.17,"N","AUGUSTA",35.2969,-91.3681,3517814,9122086
201901,134184,803619,3,.39,"W","NEW AUGUSTA",35.2695,-91.3568,3516170,9121408
201901,134184,803619,4,3.12,"W","RUFFWOOD",35.2729,-91.4253,3516374,9125518
201901,134200,803686,1,0,"N","NORTH CHICHESTER",43.25,-71.38,4315000,7122800
201901,134200,803686,2,.11,"NW","WEBSTER MILL",43.281,-71.3517,4316860,7121102
201901,134200,803686,3,.59,"SE","WEBSTER MILL",43.2746,-71.341,4316476,7120460
201901,134200,803686,4,.69,"SE","NORTH CHICHESTER",43.2436,-71.3696,4314616,7122176
201901,134200,803689,1,0,"N","WEST CLAREMONT",43.4,-72.38,4324000,7222800
201901,134200,803689,2,.88,"SSW","WEST CLAREMONT",43.3888,-72.3884,4323328,7223304
201901,134200,803689,3,.51,"NW","CLAREMONT",43.3845,-72.3582,4323070,7221492
201901,134200,803689,4,1.03,"NNW","CLAREMONT",43.3938,-72.3579,4323628,7221474
201901,134200,803694,1,.66,"NNW","RIVERSIDE ARPT",43.7583,-71.6868,4345498,7141208
201901,134200,803694,2,.81,"NNW","RIVERSIDE ARPT",43.7606,-71.6867,4345636,7141202
201901,134200,803694,3,.75,"NNW","RIVERSIDE ARPT",43.7606,-71.6834,4345636,7141004
201901,134200,803694,4,.68,"NNW","RIVERSIDE ARPT",43.7594,-71.6843,4345564,7141058
201901,134200,803697,1,0,"N","CONWAY",43.98,-71.12,4358800,717200
201901,134200,803697,2,.45,"NNE","CONWAY",43.9861,-71.1165,4359166,716990
201901,134200,803697,3,1.22,"WSW","CENTER CONWAY",43.9939,-71.093,4359634,715580
201901,134200,803697,4,1.09,"SW","CENTER CONWAY",43.9908,-71.0879,4359448,715274
201901,134200,803697,5,1.13,"ENE","CONWAY",43.9837,-71.0978,4359022,715868
201901,134200,803697,6,.61,"E","CONWAY",43.9789,-71.1078,4358734,716468
201901,134201,803687,1,2.52,"NW","CLARENDON",34.7012,-91.3361,3442072,9120166
201901,134201,803687,2,1.72,"WSW","JEFFRIES",34.7092,-91.3072,3442552,9118432
201901,134201,803687,3,1.04,"S","CLARENDON",34.665,-91.3025,3439900,9118150
201901,134201,803687,4,1.92,"SW","CLARENDON",34.6609,-91.3246,3439654,9119476
201901,134201,803688,1,.93,"WSW","RIVERSIDE",35.2764,-91.2459,3516584,9114754
201901,134201,803688,2,.17,"SSE","RIVERSIDE",35.2779,-91.2284,3516674,9113704
201901,134201,803688,3,.77,"NNW","PATTERSON",35.2608,-91.2333,3515648,9113998
201901,134201,803688,4,.79,"N","CAVELL",35.2614,-91.2485,3515684,9114910
201901,134202,803693,1,1.52,"NNW","CAMDEN",33.6009,-92.8384,3336054,9250304
201901,134202,803693,2,1.66,"SSW","WARNER",33.6064,-92.8057,3336384,9248342
201901,134202,803693,3,2.8,"ESE","CAMDEN",33.5706,-92.7827,3334236,9246962
201901,134202,803693,4,.81,"NNE","COLLENDALE",33.5599,-92.8224,3333594,9249344
201901,134202,803698,1,1.27,"ESE","WATKINS",35.1421,-91.4597,358526,9127582
201901,134202,803698,2,2.81,"NE","GEORGETOWN",35.1494,-91.4157,358964,9124942
201901,134202,803698,3,1.74,"ESE","GEORGETOWN",35.112,-91.4209,356720,9125254
201901,134202,803698,4,.94,"SSW","GEORGETOWN",35.108,-91.4578,356480,9127468
201901,134215,803778,1,1.5,"NNE","CLAYTON MUNI ARPT",31.9,-85.47,3154000,8528200
201901,134223,803799,1,1.73,"NW","ROYCE",31.0853,-88.8432,315118,8850592
201901,134223,803799,2,1,"SE","MC LAIN",31.1098,-88.8181,316588,8849086
201901,134223,803799,3,2.89,"NE","ROYCE",31.0958,-88.7817,315748,8846902
201901,134223,803799,4,.71,"NE","ROYCE",31.0773,-88.8116,314638,8848696
201901,134223,804121,1,3,"S","NEELY",31.1266,-88.77,317596,8846200
201901,134223,804121,2,3.49,"ESE","MC LAIN",31.1072,-88.7729,316432,8846374
201901,134223,804121,3,3.91,"SSE","NEELY",31.115,-88.7549,316900,8845294
201901,134223,804121,4,3.19,"SSE","NEELY",31.1259,-88.754,317554,8845240
201901,134224,804115,1,0,"N","DOG RIVER BRIDGE",30.57,-88.09,3034200,885400
201901,134224,804116,1,0,"N","FORT MORGAN",30.23,-88.02,3013800,881200
201901,134226,803813,1,6.8,"SW","PLANTATION KEY",24.9189,-80.6351,2455134,8038106
201901,134226,803814,1,0,"N","ALLIGATOR REEF LIGHT",24.85,-80.62,2451000,8037200
201901,134226,803815,1,0,"N","SMITH SHOAL LIGHT",24.72,-81.92,2443200,8155200
201901,134227,803816,1,10.21,"ENE","DRY TORTUGAS LIGHT",24.693,-82.773,2441580,8246380
201901,134227,803817,1,1.56,"E","KEY WEST",24.5571,-81.7554,2433426,8145324
201901,134227,803818,1,2.93,"E","BIG COPPITT KEY",24.5982,-81.6535,2435892,8139210
201901,134322,804696,1,2.47,"SW","MIAMI LAKE",25.8913,-80.3236,2553478,8019416
201901,134322,804696,2,2.15,"SSW","MIAMI LAKE",25.8928,-80.3167,2553568,8019002
201901,134322,805239,1,2.11,"SSW","MIAMI LAKE",25.8929,-80.3157,2553574,8018942
201901,134322,805239,2,1.56,"WSW","(OPF)OPA LOCKA ARPT",25.8954,-80.3045,2553724,8018270
201901,134323,804697,1,25.49,"SSE","WIGGINS PASS",25.92,-81.73,2555200,8143800
201901,134324,804698,1,2.32,"SE","GOVERNMENT CUT",25.75,-80.1,2545000,806000
201901,134324,804700,1,6.11,"SW","KEY BISCAYNE",25.71,-80.21,2542600,8012600
201901,134324,804701,1,3.34,"SW","GOVERNMENT CUT",25.73,-80.16,2543800,809600
201901,134325,804729,1,5.06,"S","OKEELANTA",26.548,-80.7152,2632880,8042912
201901,134325,804729,2,4.92,"S","OKEELANTA",26.5497,-80.7121,2632982,8042726
201901,134332,804740,1,9.05,"WSW","PORT MAYACA",26.96,-80.94,2657600,8056400
201901,134354,804959,1,1.62,"W","WOODLAND",38.68,-121.8,3840800,12148000
201902,133801,800709,3,1.33,"S","DOUGHERTY",37.7008,-121.9228,3742048,12155368
201902,133801,800709,4,1.33,"S","DOUGHERTY",37.7009,-121.9231,3742054,12155386
201902,133801,800710,1,.83,"S","GREEN BRAE",37.9382,-122.517,3756292,12231020
201902,133801,800710,2,.84,"SSE","GREEN BRAE",37.9381,-122.5168,3756286,12231008
201902,133801,800710,3,.84,"S","GREEN BRAE",37.938,-122.5171,3756280,12231026
201902,133801,800710,4,.84,"S","GREEN BRAE",37.9381,-122.5171,3756286,12231026
201902,133801,800711,1,1.6,"ESE","VALLEY FORD",38.3146,-122.8913,3818876,12253478
